"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMP","TOT","THND_PER","M","1997-02",8335.042,
"AUS","EMP","TOT","THND_PER","M","1997-03",8338.14,
"AUS","EMP","TOT","THND_PER","M","1997-04",8330.513,
"AUS","EMP","TOT","THND_PER","M","1997-05",8335.091,
"AUS","EMP","TOT","THND_PER","M","1997-06",8336.308,
"AUS","EMP","TOT","THND_PER","M","1997-07",8347.307,
"AUS","EMP","TOT","THND_PER","M","1997-08",8333.675,
"AUS","EMP","TOT","THND_PER","M","1997-09",8395.69,
"AUS","EMP","TOT","THND_PER","M","1997-10",8389.058,
"AUS","EMP","TOT","THND_PER","M","1997-11",8447.695,
"AUS","EMP","TOT","THND_PER","M","1997-12",8432.873,
"AUS","EMP","TOT","THND_PER","M","1998-01",8440.271,
"AUS","EMP","TOT","THND_PER","M","1998-02",8453.37,
"AUS","EMP","TOT","THND_PER","M","1998-03",8456.379,
"AUS","EMP","TOT","THND_PER","M","1998-04",8488.386,
"AUS","EMP","TOT","THND_PER","M","1998-05",8486.87,
"AUS","EMP","TOT","THND_PER","M","1998-06",8506.766,
"AUS","EMP","TOT","THND_PER","M","1998-07",8519.068,
"AUS","EMP","TOT","THND_PER","M","1998-08",8531.298,
"AUS","EMP","TOT","THND_PER","M","1998-09",8574.792,
"AUS","EMP","TOT","THND_PER","M","1998-10",8585.613,
"AUS","EMP","TOT","THND_PER","M","1998-11",8563.89,
"AUS","EMP","TOT","THND_PER","M","1998-12",8586.199,
"AUS","EMP","TOT","THND_PER","M","1999-01",8586.39,
"AUS","EMP","TOT","THND_PER","M","1999-02",8594.373,
"AUS","EMP","TOT","THND_PER","M","1999-03",8621.052,
"AUS","EMP","TOT","THND_PER","M","1999-04",8622.653,
"AUS","EMP","TOT","THND_PER","M","1999-05",8610.918,
"AUS","EMP","TOT","THND_PER","M","1999-06",8662.005,
"AUS","EMP","TOT","THND_PER","M","1999-07",8680.19,
"AUS","EMP","TOT","THND_PER","M","1999-08",8688.128,
"AUS","EMP","TOT","THND_PER","M","1999-09",8701.341,
"AUS","EMP","TOT","THND_PER","M","1999-10",8741.644,
"AUS","EMP","TOT","THND_PER","M","1999-11",8752.071,
"AUS","EMP","TOT","THND_PER","M","1999-12",8786.002,
"AUS","EMP","TOT","THND_PER","M","2000-01",8738.441,
"AUS","EMP","TOT","THND_PER","M","2000-02",8789.091,
"AUS","EMP","TOT","THND_PER","M","2000-03",8837.129,
"AUS","EMP","TOT","THND_PER","M","2000-04",8874.004,
"AUS","EMP","TOT","THND_PER","M","2000-05",8870.064,
"AUS","EMP","TOT","THND_PER","M","2000-06",8910.067,
"AUS","EMP","TOT","THND_PER","M","2000-07",8992.239,
"AUS","EMP","TOT","THND_PER","M","2000-08",8989.085,
"AUS","EMP","TOT","THND_PER","M","2000-09",8985.302,
"AUS","EMP","TOT","THND_PER","M","2000-10",8960.601,
"AUS","EMP","TOT","THND_PER","M","2000-11",8903.649,
"AUS","EMP","TOT","THND_PER","M","2000-12",8944.633,
"AUS","EMP","TOT","THND_PER","M","2001-01",8954.206,
"AUS","EMP","TOT","THND_PER","M","2001-02",8954.232,
"AUS","EMP","TOT","THND_PER","M","2001-03",8964.024,
"AUS","EMP","TOT","THND_PER","M","2001-04",9014.945,
"AUS","EMP","TOT","THND_PER","M","2001-05",9008.055,
"AUS","EMP","TOT","THND_PER","M","2001-06",9004.57,
"AUS","EMP","TOT","THND_PER","M","2001-07",9024.816,
"AUS","EMP","TOT","THND_PER","M","2001-08",9047.047,
"AUS","EMP","TOT","THND_PER","M","2001-09",9026.889,
"AUS","EMP","TOT","THND_PER","M","2001-10",9046.052,
"AUS","EMP","TOT","THND_PER","M","2001-11",9078.002,
"AUS","EMP","TOT","THND_PER","M","2001-12",9065.135,
"AUS","EMP","TOT","THND_PER","M","2002-01",9086.671,
"AUS","EMP","TOT","THND_PER","M","2002-02",9126.985,
"AUS","EMP","TOT","THND_PER","M","2002-03",9132.32,
"AUS","EMP","TOT","THND_PER","M","2002-04",9119.626,
"AUS","EMP","TOT","THND_PER","M","2002-05",9135.218,
"AUS","EMP","TOT","THND_PER","M","2002-06",9160.787,
"AUS","EMP","TOT","THND_PER","M","2002-07",9167.643,
"AUS","EMP","TOT","THND_PER","M","2002-08",9224.143,
"AUS","EMP","TOT","THND_PER","M","2002-09",9225.966,
"AUS","EMP","TOT","THND_PER","M","2002-10",9234.717,
"AUS","EMP","TOT","THND_PER","M","2002-11",9284.737,
"AUS","EMP","TOT","THND_PER","M","2002-12",9327.787,
"AUS","EMP","TOT","THND_PER","M","2003-01",9381.159,
"AUS","EMP","TOT","THND_PER","M","2003-02",9406.176,
"AUS","EMP","TOT","THND_PER","M","2003-03",9359.736,
"AUS","EMP","TOT","THND_PER","M","2003-04",9357.945,
"AUS","EMP","TOT","THND_PER","M","2003-05",9375.614,
"AUS","EMP","TOT","THND_PER","M","2003-06",9351.798,
"AUS","EMP","TOT","THND_PER","M","2003-07",9343.71,
"AUS","EMP","TOT","THND_PER","M","2003-08",9400.126,
"AUS","EMP","TOT","THND_PER","M","2003-09",9408.657,
"AUS","EMP","TOT","THND_PER","M","2003-10",9432.101,
"AUS","EMP","TOT","THND_PER","M","2003-11",9429.146,
"AUS","EMP","TOT","THND_PER","M","2003-12",9460.205,
"AUS","EMP","TOT","THND_PER","M","2004-01",9461.927,
"AUS","EMP","TOT","THND_PER","M","2004-02",9465.628,
"AUS","EMP","TOT","THND_PER","M","2004-03",9498.809,
"AUS","EMP","TOT","THND_PER","M","2004-04",9508.773,
"AUS","EMP","TOT","THND_PER","M","2004-05",9524.767,
"AUS","EMP","TOT","THND_PER","M","2004-06",9529.296,
"AUS","EMP","TOT","THND_PER","M","2004-07",9538.468,
"AUS","EMP","TOT","THND_PER","M","2004-08",9534.885,
"AUS","EMP","TOT","THND_PER","M","2004-09",9591.717,
"AUS","EMP","TOT","THND_PER","M","2004-10",9645.606,
"AUS","EMP","TOT","THND_PER","M","2004-11",9683.211,
"AUS","EMP","TOT","THND_PER","M","2004-12",9692.686,
"AUS","EMP","TOT","THND_PER","M","2005-01",9744.135,
"AUS","EMP","TOT","THND_PER","M","2005-02",9775.133,
"AUS","EMP","TOT","THND_PER","M","2005-03",9816.129,
"AUS","EMP","TOT","THND_PER","M","2005-04",9855.135,
"AUS","EMP","TOT","THND_PER","M","2005-05",9839.221,
"AUS","EMP","TOT","THND_PER","M","2005-06",9885.346,
"AUS","EMP","TOT","THND_PER","M","2005-07",9900.699,
"AUS","EMP","TOT","THND_PER","M","2005-08",9944.02,
"AUS","EMP","TOT","THND_PER","M","2005-09",9928.635,
"AUS","EMP","TOT","THND_PER","M","2005-10",9932.774,
"AUS","EMP","TOT","THND_PER","M","2005-11",9943.542,
"AUS","EMP","TOT","THND_PER","M","2005-12",9957.539,
"AUS","EMP","TOT","THND_PER","M","2006-01",9955.873,
"AUS","EMP","TOT","THND_PER","M","2006-02",9992.776,
"AUS","EMP","TOT","THND_PER","M","2006-03",10034.05,
"AUS","EMP","TOT","THND_PER","M","2006-04",10041.44,
"AUS","EMP","TOT","THND_PER","M","2006-05",10069.51,
"AUS","EMP","TOT","THND_PER","M","2006-06",10109.14,
"AUS","EMP","TOT","THND_PER","M","2006-07",10161.33,
"AUS","EMP","TOT","THND_PER","M","2006-08",10178.93,
"AUS","EMP","TOT","THND_PER","M","2006-09",10223.85,
"AUS","EMP","TOT","THND_PER","M","2006-10",10195.52,
"AUS","EMP","TOT","THND_PER","M","2006-11",10229.58,
"AUS","EMP","TOT","THND_PER","M","2006-12",10282.38,
"AUS","EMP","TOT","THND_PER","M","2007-01",10276.45,
"AUS","EMP","TOT","THND_PER","M","2007-02",10307.68,
"AUS","EMP","TOT","THND_PER","M","2007-03",10336.72,
"AUS","EMP","TOT","THND_PER","M","2007-04",10366.01,
"AUS","EMP","TOT","THND_PER","M","2007-05",10402.11,
"AUS","EMP","TOT","THND_PER","M","2007-06",10424.18,
"AUS","EMP","TOT","THND_PER","M","2007-07",10446.96,
"AUS","EMP","TOT","THND_PER","M","2007-08",10484.22,
"AUS","EMP","TOT","THND_PER","M","2007-09",10514.5,
"AUS","EMP","TOT","THND_PER","M","2007-10",10503.86,
"AUS","EMP","TOT","THND_PER","M","2007-11",10561.52,
"AUS","EMP","TOT","THND_PER","M","2007-12",10582.06,
"AUS","EMP","TOT","THND_PER","M","2008-01",10614.06,
"AUS","EMP","TOT","THND_PER","M","2008-02",10648.43,
"AUS","EMP","TOT","THND_PER","M","2008-03",10669.56,
"AUS","EMP","TOT","THND_PER","M","2008-04",10708.23,
"AUS","EMP","TOT","THND_PER","M","2008-05",10680.68,
"AUS","EMP","TOT","THND_PER","M","2008-06",10733.28,
"AUS","EMP","TOT","THND_PER","M","2008-07",10751.46,
"AUS","EMP","TOT","THND_PER","M","2008-08",10793.43,
"AUS","EMP","TOT","THND_PER","M","2008-09",10778.72,
"AUS","EMP","TOT","THND_PER","M","2008-10",10787.24,
"AUS","EMP","TOT","THND_PER","M","2008-11",10781.13,
"AUS","EMP","TOT","THND_PER","M","2008-12",10788.7,
"AUS","EMP","TOT","THND_PER","M","2009-01",10791.75,
"AUS","EMP","TOT","THND_PER","M","2009-02",10803.8,
"AUS","EMP","TOT","THND_PER","M","2009-03",10770.39,
"AUS","EMP","TOT","THND_PER","M","2009-04",10794.03,
"AUS","EMP","TOT","THND_PER","M","2009-05",10773.19,
"AUS","EMP","TOT","THND_PER","M","2009-06",10755.21,
"AUS","EMP","TOT","THND_PER","M","2009-07",10799.43,
"AUS","EMP","TOT","THND_PER","M","2009-08",10789.61,
"AUS","EMP","TOT","THND_PER","M","2009-09",10811.16,
"AUS","EMP","TOT","THND_PER","M","2009-10",10820.62,
"AUS","EMP","TOT","THND_PER","M","2009-11",10850.83,
"AUS","EMP","TOT","THND_PER","M","2009-12",10886.64,
"AUS","EMP","TOT","THND_PER","M","2010-01",10936.52,
"AUS","EMP","TOT","THND_PER","M","2010-02",10919.21,
"AUS","EMP","TOT","THND_PER","M","2010-03",10925.33,
"AUS","EMP","TOT","THND_PER","M","2010-04",10936.95,
"AUS","EMP","TOT","THND_PER","M","2010-05",10939.36,
"AUS","EMP","TOT","THND_PER","M","2010-06",10993.09,
"AUS","EMP","TOT","THND_PER","M","2010-07",11019.29,
"AUS","EMP","TOT","THND_PER","M","2010-08",11061.18,
"AUS","EMP","TOT","THND_PER","M","2010-09",11088.77,
"AUS","EMP","TOT","THND_PER","M","2010-10",11104.92,
"AUS","EMP","TOT","THND_PER","M","2010-11",11163.15,
"AUS","EMP","TOT","THND_PER","M","2010-12",11168.3,
"AUS","EMP","TOT","THND_PER","M","2011-01",11199.35,
"AUS","EMP","TOT","THND_PER","M","2011-02",11174.42,
"AUS","EMP","TOT","THND_PER","M","2011-03",11214.79,
"AUS","EMP","TOT","THND_PER","M","2011-04",11181.67,
"AUS","EMP","TOT","THND_PER","M","2011-05",11173.33,
"AUS","EMP","TOT","THND_PER","M","2011-06",11206.58,
"AUS","EMP","TOT","THND_PER","M","2011-07",11210.08,
"AUS","EMP","TOT","THND_PER","M","2011-08",11218.99,
"AUS","EMP","TOT","THND_PER","M","2011-09",11247.95,
"AUS","EMP","TOT","THND_PER","M","2011-10",11249.96,
"AUS","EMP","TOT","THND_PER","M","2011-11",11252.79,
"AUS","EMP","TOT","THND_PER","M","2011-12",11230.3,
"AUS","EMP","TOT","THND_PER","M","2012-01",11304.29,
"AUS","EMP","TOT","THND_PER","M","2012-02",11269.31,
"AUS","EMP","TOT","THND_PER","M","2012-03",11332.69,
"AUS","EMP","TOT","THND_PER","M","2012-04",11320.99,
"AUS","EMP","TOT","THND_PER","M","2012-05",11364.91,
"AUS","EMP","TOT","THND_PER","M","2012-06",11340.42,
"AUS","EMP","TOT","THND_PER","M","2012-07",11349.26,
"AUS","EMP","TOT","THND_PER","M","2012-08",11360.95,
"AUS","EMP","TOT","THND_PER","M","2012-09",11392.68,
"AUS","EMP","TOT","THND_PER","M","2012-10",11391.93,
"AUS","EMP","TOT","THND_PER","M","2012-11",11385.32,
"AUS","EMP","TOT","THND_PER","M","2012-12",11394.66,
"AUS","EMP","TOT","THND_PER","M","2013-01",11462.22,
"AUS","EMP","TOT","THND_PER","M","2013-02",11464.97,
"AUS","EMP","TOT","THND_PER","M","2013-03",11433.87,
"AUS","EMP","TOT","THND_PER","M","2013-04",11466.18,
"AUS","EMP","TOT","THND_PER","M","2013-05",11458.89,
"AUS","EMP","TOT","THND_PER","M","2013-06",11472.97,
"AUS","EMP","TOT","THND_PER","M","2013-07",11458.25,
"AUS","EMP","TOT","THND_PER","M","2013-08",11460.01,
"AUS","EMP","TOT","THND_PER","M","2013-09",11477.92,
"AUS","EMP","TOT","THND_PER","M","2013-10",11471.76,
"AUS","EMP","TOT","THND_PER","M","2013-11",11449.31,
"AUS","EMP","TOT","THND_PER","M","2013-12",11416.21,
"AUS","EMP","TOT","THND_PER","M","2014-01",11453.91,
"AUS","EMP","TOT","THND_PER","M","2014-02",11474.92,
"AUS","EMP","TOT","THND_PER","M","2014-03",11530.6,
"AUS","EMP","TOT","THND_PER","M","2014-04",11536.74,
"AUS","EMP","TOT","THND_PER","M","2014-05",11514.91,
"AUS","EMP","TOT","THND_PER","M","2014-06",11532.48,
"AUS","EMP","TOT","THND_PER","M","2014-07",11546.8,
"AUS","EMP","TOT","THND_PER","M","2014-08",11548.26,
"AUS","EMP","TOT","THND_PER","M","2014-09",11548.43,
"AUS","EMP","TOT","THND_PER","M","2014-10",11544.15,
"AUS","EMP","TOT","THND_PER","M","2014-11",11544.15,
"AUS","EMP","TOT","THND_PER","M","2014-12",11594.5,
"AUS","EMP","TOT","THND_PER","M","2015-01",11606.39,
"AUS","EMP","TOT","THND_PER","M","2015-02",11671.8,
"AUS","EMP","TOT","THND_PER","M","2015-03",11691.89,
"AUS","EMP","TOT","THND_PER","M","2015-04",11690.96,
"AUS","EMP","TOT","THND_PER","M","2015-05",11735.91,
"AUS","EMP","TOT","THND_PER","M","2015-06",11732.64,
"AUS","EMP","TOT","THND_PER","M","2015-07",11762.17,
"AUS","EMP","TOT","THND_PER","M","2015-08",11773.83,
"AUS","EMP","TOT","THND_PER","M","2015-09",11786.12,
"AUS","EMP","TOT","THND_PER","M","2015-10",11863.21,
"AUS","EMP","TOT","THND_PER","M","2015-11",11896.13,
"AUS","EMP","TOT","THND_PER","M","2015-12",11901.49,
"AUS","EMP","TOT","THND_PER","M","2016-01",11907.67,
"AUS","EMP","TOT","THND_PER","M","2016-02",11922.98,
"AUS","EMP","TOT","THND_PER","M","2016-03",11940.36,
"AUS","EMP","TOT","THND_PER","M","2016-04",11946.93,
"AUS","EMP","TOT","THND_PER","M","2016-05",11944.51,
"AUS","EMP","TOT","THND_PER","M","2016-06",11970.51,
"AUS","EMP","TOT","THND_PER","M","2016-07",11997.37,
"AUS","EMP","TOT","THND_PER","M","2016-08",11974.77,
"AUS","EMP","TOT","THND_PER","M","2016-09",11956.64,
"AUS","EMP","TOT","THND_PER","M","2016-10",11989.73,
"AUS","EMP","TOT","THND_PER","M","2016-11",12012.4,
"AUS","EMP","TOT","THND_PER","M","2016-12",12029.96,
"AUS","EMP","TOT","THND_PER","M","2017-01",12051.41,
"AUS","EMP","TOT","THND_PER","M","2017-02",12052.43,
"AUS","EMP","TOT","THND_PER","M","2017-03",12116.15,
"AUS","EMP","TOT","THND_PER","M","2017-04",12168.68,
"AUS","EMP","TOT","THND_PER","M","2017-05",12194.16,
"AUS","EMP","TOT","THND_PER","M","2017-06",12234.78,
"AUS","EMP","TOT","THND_PER","M","2017-07",12260.41,
"AUS","EMP","TOT","THND_PER","M","2017-08",12316.17,
"AUS","EMP","TOT","THND_PER","M","2017-09",12347.53,
"AUS","EMP","TOT","THND_PER","M","2017-10",12360.14,
"AUS","EMP","TOT","THND_PER","M","2017-11",12409.8,
"AUS","EMP","TOT","THND_PER","M","2017-12",12442.72,
"AUS","EMP","TOT","THND_PER","M","2018-01",12480.3,
"AUS","EMP","TOT","THND_PER","M","2018-02",12474.55,
"AUS","EMP","TOT","THND_PER","M","2018-03",12489.65,
"AUS","EMP","TOT","THND_PER","M","2018-04",12507.27,
"AUS","EMP","TOT","THND_PER","M","2018-05",12503.02,
"AUS","EMP","TOT","THND_PER","M","2018-06",12585.64,
"AUS","EMP","TOT","THND_PER","M","2018-07",12572.62,
"AUS","EMP","TOT","THND_PER","M","2018-08",12619.97,
"AUS","EMP","TOT","THND_PER","M","2018-09",12633.24,
"AUS","EMP","TOT","THND_PER","M","2018-10",12670.41,
"AUS","EMP","TOT","THND_PER","M","2018-11",12698.5,
"AUS","EMP","TOT","THND_PER","M","2018-12",12711.02,
"AUS","EMP","TOT","THND_PER","M","2019-01",12747.22,
"AUS","EMP","TOT","THND_PER","M","2019-02",12747.29,
"AUS","EMP","TOT","THND_PER","M","2019-03",12780.72,
"AUS","EMP","TOT","THND_PER","M","2019-04",12814.51,
"AUS","EMP","TOT","THND_PER","M","2019-05",12846.38,
"AUS","EMP","TOT","THND_PER","M","2019-06",12865.15,
"AUS","EMP","TOT","THND_PER","M","2019-07",12883.34,
"AUS","EMP","TOT","THND_PER","M","2019-08",12930.18,
"AUS","EMP","TOT","THND_PER","M","2019-09",12946.03,
"AUS","EMP","TOT","THND_PER","M","2019-10",12919.33,
"AUS","EMP","TOT","THND_PER","M","2019-11",12952.2,
"AUS","EMP","TOT","THND_PER","M","2019-12",12966.99,
"AUS","EMP","TOT","THND_PER","M","2020-01",12983.96,
"AUS","EMP","TOT","THND_PER","M","2020-02",13000.89,
"AUS","EMP","TOT","THND_PER","M","2020-03",13002.24,
"AUS","EMP","TOT","THND_PER","M","2020-04",12401.52,
"AUS","EMP","TOT","THND_PER","M","2020-05",12125.03,
"AUS","EMP","TOT","THND_PER","M","2020-06",12368.81,
"AUS","EMP","TOT","THND_PER","M","2020-07",12469.66,
"AUS","EMP","TOT","THND_PER","M","2020-08",12626.12,
"AUS","EMP","TOT","THND_PER","M","2020-09",12586.24,
"AUS","EMP","TOT","THND_PER","M","2020-10",12753.13,
"AUS","EMP","TOT","THND_PER","M","2020-11",12839.82,
"AUS","EMP","TOT","THND_PER","M","2020-12",12866.89,
"AUS","EMP","TOT","THND_PER","M","2021-01",12895.82,
"AUS","EMP","TOT","THND_PER","M","2021-02",12982.72,
"AUS","EMP","TOT","THND_PER","M","2021-03",13060.4,
"AUS","EMP","TOT","THND_PER","M","2021-04",13021.14,
"AUS","EMP","TOT","THND_PER","M","2021-05",13124.75,
"AUS","EMP","TOT","THND_PER","M","2021-06",13161.27,
"AUS","EMP","TOT","THND_PER","M","2021-07",13159.85,
"AUS","EMP","TOT","THND_PER","M","2021-08",13021.79,
"AUS","EMP","TOT","THND_PER","M","2021-09",12883.55,
"AUS","EMP","TOT","THND_PER","M","2021-10",12849.29,
"AUS","EMP","TOT","THND_PER","M","2021-11",13233.28,
"AUS","EMP","TOT","THND_PER","M","2021-12",13302.93,
"AUS","EMP","TOT","THND_PER","M","2022-01",13324.13,
"AUS","EMP","TOT","THND_PER","M","2022-02",13421.7,
"AUS","EMP","TOT","THND_PER","M","2022-03",13445.83,
"AUS","EMP","TOT","THND_PER","M","2022-04",13450.27,
"AUS","EMP","TOT","THND_PER","M","2022-05",13510.89,
"AUS","EMP","WOMEN","THND_PER","M","1978-01",2119,
"AUS","EMP","WOMEN","THND_PER","M","1978-02",2116.612,
"AUS","EMP","WOMEN","THND_PER","M","1978-03",2118.549,
"AUS","EMP","WOMEN","THND_PER","M","1978-04",2141.828,
"AUS","EMP","WOMEN","THND_PER","M","1978-05",2147.584,
"AUS","EMP","WOMEN","THND_PER","M","1978-06",2151.126,
"AUS","EMP","WOMEN","THND_PER","M","1978-07",2157.442,
"AUS","EMP","WOMEN","THND_PER","M","1978-08",2164.054,
"AUS","EMP","WOMEN","THND_PER","M","1978-09",2160.297,
"AUS","EMP","WOMEN","THND_PER","M","1978-10",2160.238,
"AUS","EMP","WOMEN","THND_PER","M","1978-11",2150.609,
"AUS","EMP","WOMEN","THND_PER","M","1978-12",2162.232,
"AUS","EMP","WOMEN","THND_PER","M","1979-01",2160.9,
"AUS","EMP","WOMEN","THND_PER","M","1979-02",2162.83,
"AUS","EMP","WOMEN","THND_PER","M","1979-03",2153.359,
"AUS","EMP","WOMEN","THND_PER","M","1979-04",2154.14,
"AUS","EMP","WOMEN","THND_PER","M","1979-05",2151.106,
"AUS","EMP","WOMEN","THND_PER","M","1979-06",2171.567,
"AUS","EMP","WOMEN","THND_PER","M","1979-07",2167.204,
"AUS","EMP","WOMEN","THND_PER","M","1979-08",2170.101,
"AUS","EMP","WOMEN","THND_PER","M","1979-09",2174.163,
"AUS","EMP","WOMEN","THND_PER","M","1979-10",2204.473,
"AUS","EMP","WOMEN","THND_PER","M","1979-11",2220.51,
"AUS","EMP","WOMEN","THND_PER","M","1979-12",2222.294,
"AUS","EMP","WOMEN","THND_PER","M","1980-01",2240.524,
"AUS","EMP","WOMEN","THND_PER","M","1980-02",2255.722,
"AUS","EMP","WOMEN","THND_PER","M","1980-03",2266.585,
"AUS","EMP","WOMEN","THND_PER","M","1980-04",2272.409,
"AUS","EMP","WOMEN","THND_PER","M","1980-05",2275.678,
"AUS","EMP","WOMEN","THND_PER","M","1980-06",2290.305,
"AUS","EMP","WOMEN","THND_PER","M","1980-07",2309.242,
"AUS","EMP","WOMEN","THND_PER","M","1980-08",2307.82,
"AUS","EMP","WOMEN","THND_PER","M","1980-09",2311.753,
"AUS","EMP","WOMEN","THND_PER","M","1980-10",2294.871,
"AUS","EMP","WOMEN","THND_PER","M","1980-11",2300.49,
"AUS","EMP","WOMEN","THND_PER","M","1980-12",2303.912,
"AUS","EMP","WOMEN","THND_PER","M","1981-01",2307.679,
"AUS","EMP","WOMEN","THND_PER","M","1981-02",2315.719,
"AUS","EMP","WOMEN","THND_PER","M","1981-03",2307.358,
"AUS","EMP","WOMEN","THND_PER","M","1981-04",2331.886,
"AUS","EMP","WOMEN","THND_PER","M","1981-05",2332.438,
"AUS","EMP","WOMEN","THND_PER","M","1981-06",2344.805,
"AUS","EMP","WOMEN","THND_PER","M","1981-07",2338.678,
"AUS","EMP","WOMEN","THND_PER","M","1981-08",2350.184,
"AUS","EMP","WOMEN","THND_PER","M","1981-09",2376.196,
"AUS","EMP","WOMEN","THND_PER","M","1981-10",2369.238,
"AUS","EMP","WOMEN","THND_PER","M","1981-11",2355.341,
"AUS","EMP","WOMEN","THND_PER","M","1981-12",2363.389,
"AUS","EMP","WOMEN","THND_PER","M","1982-01",2371.888,
"AUS","EMP","WOMEN","THND_PER","M","1982-02",2363.052,
"AUS","EMP","WOMEN","THND_PER","M","1982-03",2361.36,
"AUS","EMP","WOMEN","THND_PER","M","1982-04",2370.055,
"AUS","EMP","WOMEN","THND_PER","M","1982-05",2359.025,
"AUS","EMP","WOMEN","THND_PER","M","1982-06",2353.906,
"AUS","EMP","WOMEN","THND_PER","M","1982-07",2354.512,
"AUS","EMP","WOMEN","THND_PER","M","1982-08",2365.785,
"AUS","EMP","WOMEN","THND_PER","M","1982-09",2352.286,
"AUS","EMP","WOMEN","THND_PER","M","1982-10",2358.656,
"AUS","EMP","WOMEN","THND_PER","M","1982-11",2338.397,
"AUS","EMP","WOMEN","THND_PER","M","1982-12",2333.535,
"AUS","EMP","WOMEN","THND_PER","M","1983-01",2338.545,
"AUS","EMP","WOMEN","THND_PER","M","1983-02",2337.705,
"AUS","EMP","WOMEN","THND_PER","M","1983-03",2330.586,
"AUS","EMP","WOMEN","THND_PER","M","1983-04",2314.232,
"AUS","EMP","WOMEN","THND_PER","M","1983-05",2339.263,
"AUS","EMP","WOMEN","THND_PER","M","1983-06",2344.791,
"AUS","EMP","WOMEN","THND_PER","M","1983-07",2355.675,
"AUS","EMP","WOMEN","THND_PER","M","1983-08",2353.916,
"AUS","EMP","WOMEN","THND_PER","M","1983-09",2362.497,
"AUS","EMP","WOMEN","THND_PER","M","1983-10",2366.485,
"AUS","EMP","WOMEN","THND_PER","M","1983-11",2385.75,
"AUS","EMP","WOMEN","THND_PER","M","1983-12",2392.31,
"AUS","EMP","WOMEN","THND_PER","M","1984-01",2389.033,
"AUS","EMP","WOMEN","THND_PER","M","1984-02",2388.067,
"AUS","EMP","WOMEN","THND_PER","M","1984-03",2412.724,
"AUS","EMP","WOMEN","THND_PER","M","1984-04",2425.705,
"AUS","EMP","WOMEN","THND_PER","M","1984-05",2440.006,
"AUS","EMP","WOMEN","THND_PER","M","1984-06",2453.738,
"AUS","EMP","WOMEN","THND_PER","M","1984-07",2454.19,
"AUS","EMP","WOMEN","THND_PER","M","1984-08",2462.12,
"AUS","EMP","WOMEN","THND_PER","M","1984-09",2489.115,
"AUS","EMP","WOMEN","THND_PER","M","1984-10",2484.644,
"AUS","EMP","WOMEN","THND_PER","M","1984-11",2485.521,
"AUS","EMP","WOMEN","THND_PER","M","1984-12",2498.95,
"AUS","EMP","WOMEN","THND_PER","M","1985-01",2502.831,
"AUS","EMP","WOMEN","THND_PER","M","1985-02",2536.799,
"AUS","EMP","WOMEN","THND_PER","M","1985-03",2523.005,
"AUS","EMP","WOMEN","THND_PER","M","1985-04",2522.916,
"AUS","EMP","WOMEN","THND_PER","M","1985-05",2545.121,
"AUS","EMP","WOMEN","THND_PER","M","1985-06",2558.792,
"AUS","EMP","WOMEN","THND_PER","M","1985-07",2581.541,
"AUS","EMP","WOMEN","THND_PER","M","1985-08",2586.147,
"AUS","EMP","WOMEN","THND_PER","M","1985-09",2599.38,
"AUS","EMP","WOMEN","THND_PER","M","1985-10",2604.341,
"AUS","EMP","WOMEN","THND_PER","M","1985-11",2645.686,
"AUS","EMP","WOMEN","THND_PER","M","1985-12",2642.319,
"AUS","EMP","WOMEN","THND_PER","M","1986-01",2663.46,
"AUS","EMP","WOMEN","THND_PER","M","1986-02",2685.445,
"AUS","EMP","WOMEN","THND_PER","M","1986-03",2685.572,
"AUS","EMP","WOMEN","THND_PER","M","1986-04",2740.434,
"AUS","EMP","WOMEN","THND_PER","M","1986-05",2738.235,
"AUS","EMP","WOMEN","THND_PER","M","1986-06",2744.638,
"AUS","EMP","WOMEN","THND_PER","M","1986-07",2758.075,
"AUS","EMP","WOMEN","THND_PER","M","1986-08",2734.226,
"AUS","EMP","WOMEN","THND_PER","M","1986-09",2751.847,
"AUS","EMP","WOMEN","THND_PER","M","1986-10",2783.915,
"AUS","EMP","WOMEN","THND_PER","M","1986-11",2780.298,
"AUS","EMP","WOMEN","THND_PER","M","1986-12",2780.088,
"AUS","EMP","WOMEN","THND_PER","M","1987-01",2786.152,
"AUS","EMP","WOMEN","THND_PER","M","1987-02",2805.6,
"AUS","EMP","WOMEN","THND_PER","M","1987-03",2801.417,
"AUS","EMP","WOMEN","THND_PER","M","1987-04",2813.725,
"AUS","EMP","WOMEN","THND_PER","M","1987-05",2819.701,
"AUS","EMP","WOMEN","THND_PER","M","1987-06",2830.97,
"AUS","EMP","WOMEN","THND_PER","M","1987-07",2849.789,
"AUS","EMP","WOMEN","THND_PER","M","1987-08",2838.848,
"AUS","EMP","WOMEN","THND_PER","M","1987-09",2843.454,
"AUS","EMP","WOMEN","THND_PER","M","1987-10",2875.641,
"AUS","EMP","WOMEN","THND_PER","M","1987-11",2863.96,
"AUS","EMP","WOMEN","THND_PER","M","1987-12",2893.336,
"AUS","EMP","WOMEN","THND_PER","M","1988-01",2921.622,
"AUS","EMP","WOMEN","THND_PER","M","1988-02",2915.238,
"AUS","EMP","WOMEN","THND_PER","M","1988-03",2935.448,
"AUS","EMP","WOMEN","THND_PER","M","1988-04",2952.333,
